iteration	TMSE
17913		0.003291
17914		0.003291
17915		0.003291
17916		0.003290
17917		0.003290
17918		0.003290
17919		0.003290
17920		0.003290
17921		0.003290
17922		0.003290
17923		0.003290
17924		0.003290
17925		0.003289
17926		0.003289
17927		0.003289
17928		0.003289
17929		0.003289
17930		0.003289
17931		0.003289
17932		0.003289
17933		0.003288
17934		0.003288
17935		0.003288
17936		0.003288
17937		0.003288
17938		0.003288
17939		0.003288
17940		0.003288
17941		0.003288
17942		0.003287
17943		0.003287
17944		0.003287
17945		0.003287
17946		0.003287
17947		0.003287
17948		0.003287
17949		0.003287
17950		0.003287
17951		0.003286
17952		0.003286
17953		0.003286
17954		0.003286
17955		0.003286
17956		0.003286
17957		0.003286
17958		0.003286
17959		0.003285
17960		0.003285
17961		0.003285
17962		0.003285
17963		0.003285
17964		0.003285
17965		0.003285
17966		0.003285
17967		0.003285
17968		0.003284
17969		0.003284
17970		0.003284
17971		0.003284
17972		0.003284
17973		0.003284
17974		0.003284
17975		0.003284
17976		0.003283
17977		0.003283
17978		0.003283
17979		0.003283
17980		0.003283
17981		0.003283
17982		0.003283
17983		0.003283
17984		0.003283
17985		0.003282
17986		0.003282
17987		0.003282
17988		0.003282
17989		0.003282
17990		0.003282
17991		0.003282
17992		0.003282
17993		0.003281
17994		0.003281
17995		0.003281
17996		0.003281
17997		0.003281
17998		0.003281
17999		0.003281
18000		0.003281
18001		0.003281
18002		0.003280
18003		0.003280
18004		0.003280
18005		0.003280
18006		0.003280
18007		0.003280
18008		0.003280
18009		0.003280
18010		0.003280
18011		0.003279
18012		0.003279
18013		0.003279
18014		0.003279
18015		0.003279
18016		0.003279
18017		0.003279
18018		0.003279
18019		0.003278
18020		0.003278
18021		0.003278
18022		0.003278
18023		0.003278
18024		0.003278
18025		0.003278
18026		0.003278
18027		0.003278
18028		0.003277
18029		0.003277
18030		0.003277
18031		0.003277
18032		0.003277
18033		0.003277
18034		0.003277
18035		0.003277
18036		0.003276
18037		0.003276
18038		0.003276
18039		0.003276
18040		0.003276
18041		0.003276
18042		0.003276
18043		0.003276
18044		0.003276
18045		0.003275
18046		0.003275
18047		0.003275
18048		0.003275
18049		0.003275
18050		0.003275
18051		0.003275
18052		0.003275
18053		0.003275
18054		0.003274
18055		0.003274
18056		0.003274
18057		0.003274
18058		0.003274
18059		0.003274
18060		0.003274
18061		0.003274
18062		0.003274
18063		0.003273
18064		0.003273
18065		0.003273
18066		0.003273
18067		0.003273
18068		0.003273
18069		0.003273
18070		0.003273
18071		0.003272
18072		0.003272
18073		0.003272
18074		0.003272
18075		0.003272
18076		0.003272
18077		0.003272
18078		0.003272
18079		0.003272
18080		0.003271
18081		0.003271
18082		0.003271
18083		0.003271
18084		0.003271
18085		0.003271
18086		0.003271
18087		0.003271
18088		0.003271
18089		0.003270
18090		0.003270
18091		0.003270
18092		0.003270
18093		0.003270
18094		0.003270
18095		0.003270
18096		0.003270
18097		0.003269
18098		0.003269
18099		0.003269
18100		0.003269
18101		0.003269
18102		0.003269
18103		0.003269
18104		0.003269
18105		0.003269
18106		0.003268
18107		0.003268
18108		0.003268
18109		0.003268
18110		0.003268
18111		0.003268
18112		0.003268
18113		0.003268
18114		0.003268
18115		0.003267
18116		0.003267
18117		0.003267
18118		0.003267
18119		0.003267
18120		0.003267
18121		0.003267
18122		0.003267
18123		0.003267
18124		0.003266
18125		0.003266
18126		0.003266
18127		0.003266
18128		0.003266
18129		0.003266
18130		0.003266
18131		0.003266
18132		0.003265
18133		0.003265
18134		0.003265
18135		0.003265
18136		0.003265
18137		0.003265
18138		0.003265
18139		0.003265
18140		0.003265
18141		0.003264
18142		0.003264
18143		0.003264
18144		0.003264
18145		0.003264
18146		0.003264
18147		0.003264
18148		0.003264
18149		0.003264
18150		0.003263
18151		0.003263
18152		0.003263
18153		0.003263
18154		0.003263
18155		0.003263
18156		0.003263
18157		0.003263
18158		0.003263
18159		0.003262
18160		0.003262
18161		0.003262
18162		0.003262
18163		0.003262
18164		0.003262
18165		0.003262
18166		0.003262
18167		0.003261
18168		0.003261
18169		0.003261
18170		0.003261
18171		0.003261
18172		0.003261
18173		0.003261
18174		0.003261
18175		0.003261
18176		0.003260
18177		0.003260
18178		0.003260
18179		0.003260
18180		0.003260
18181		0.003260
18182		0.003260
18183		0.003260
18184		0.003260
18185		0.003259
18186		0.003259
18187		0.003259
18188		0.003259
18189		0.003259
18190		0.003259
18191		0.003259
18192		0.003259
18193		0.003259
18194		0.003258
18195		0.003258
18196		0.003258
18197		0.003258
18198		0.003258
18199		0.003258
18200		0.003258
18201		0.003258
18202		0.003258
18203		0.003257
18204		0.003257
18205		0.003257
18206		0.003257
18207		0.003257
18208		0.003257
18209		0.003257
18210		0.003257
18211		0.003257
18212		0.003256
18213		0.003256
18214		0.003256
18215		0.003256
18216		0.003256
18217		0.003256
18218		0.003256
18219		0.003256
18220		0.003255
18221		0.003255
18222		0.003255
18223		0.003255
18224		0.003255
18225		0.003255
18226		0.003255
18227		0.003255
18228		0.003255
18229		0.003254
18230		0.003254
18231		0.003254
18232		0.003254
18233		0.003254
18234		0.003254
18235		0.003254
18236		0.003254
18237		0.003254
18238		0.003253
18239		0.003253
18240		0.003253
18241		0.003253
18242		0.003253
18243		0.003253
18244		0.003253
18245		0.003253
18246		0.003253
18247		0.003252
18248		0.003252
18249		0.003252
18250		0.003252
18251		0.003252
18252		0.003252
18253		0.003252
18254		0.003252
18255		0.003252
18256		0.003251
18257		0.003251
18258		0.003251
18259		0.003251
18260		0.003251
18261		0.003251
18262		0.003251
18263		0.003251
18264		0.003251
18265		0.003250
18266		0.003250
18267		0.003250
18268		0.003250
18269		0.003250
18270		0.003250
18271		0.003250
18272		0.003250
18273		0.003250
18274		0.003249
18275		0.003249
18276		0.003249
18277		0.003249
18278		0.003249
18279		0.003249
18280		0.003249
18281		0.003249
18282		0.003249
18283		0.003248
18284		0.003248
18285		0.003248
18286		0.003248
18287		0.003248
18288		0.003248
18289		0.003248
18290		0.003248
18291		0.003248
18292		0.003247
18293		0.003247
18294		0.003247
18295		0.003247
18296		0.003247
18297		0.003247
18298		0.003247
18299		0.003247
18300		0.003247
18301		0.003246
18302		0.003246
18303		0.003246
18304		0.003246
18305		0.003246
18306		0.003246
18307		0.003246
18308		0.003246
18309		0.003246
18310		0.003245
18311		0.003245
18312		0.003245
18313		0.003245
18314		0.003245
18315		0.003245
18316		0.003245
18317		0.003245
18318		0.003245
18319		0.003244
18320		0.003244
18321		0.003244
18322		0.003244
18323		0.003244
18324		0.003244
18325		0.003244
18326		0.003244
18327		0.003244
18328		0.003243
18329		0.003243
18330		0.003243
18331		0.003243
18332		0.003243
18333		0.003243
18334		0.003243
18335		0.003243
18336		0.003243
18337		0.003242
18338		0.003242
18339		0.003242
18340		0.003242
18341		0.003242
18342		0.003242
18343		0.003242
18344		0.003242
18345		0.003242
18346		0.003241
18347		0.003241
18348		0.003241
18349		0.003241
18350		0.003241
18351		0.003241
18352		0.003241
18353		0.003241
18354		0.003241
18355		0.003240
18356		0.003240
18357		0.003240
18358		0.003240
18359		0.003240
18360		0.003240
18361		0.003240
18362		0.003240
18363		0.003240
18364		0.003239
18365		0.003239
18366		0.003239
18367		0.003239
18368		0.003239
18369		0.003239
18370		0.003239
18371		0.003239
18372		0.003239
18373		0.003238
18374		0.003238
18375		0.003238
18376		0.003238
18377		0.003238
18378		0.003238
18379		0.003238
18380		0.003238
18381		0.003238
18382		0.003237
18383		0.003237
18384		0.003237
18385		0.003237
18386		0.003237
18387		0.003237
18388		0.003237
18389		0.003237
18390		0.003237
18391		0.003236
18392		0.003236
18393		0.003236
18394		0.003236
18395		0.003236
18396		0.003236
18397		0.003236
18398		0.003236
18399		0.003236
18400		0.003235
18401		0.003235
18402		0.003235
18403		0.003235
18404		0.003235
18405		0.003235
18406		0.003235
18407		0.003235
18408		0.003235
18409		0.003234
18410		0.003234
18411		0.003234
18412		0.003234
18413		0.003234
18414		0.003234
18415		0.003234
18416		0.003234
18417		0.003234
18418		0.003233
18419		0.003233
18420		0.003233
18421		0.003233
18422		0.003233
18423		0.003233
18424		0.003233
18425		0.003233
18426		0.003233
18427		0.003232
18428		0.003232
18429		0.003232
18430		0.003232
18431		0.003232
18432		0.003232
18433		0.003232
18434		0.003232
18435		0.003232
18436		0.003232
18437		0.003231
18438		0.003231
18439		0.003231
18440		0.003231
18441		0.003231
18442		0.003231
18443		0.003231
18444		0.003231
18445		0.003231
18446		0.003230
18447		0.003230
18448		0.003230
18449		0.003230
18450		0.003230
18451		0.003230
18452		0.003230
18453		0.003230
18454		0.003230
18455		0.003229
18456		0.003229
18457		0.003229
18458		0.003229
18459		0.003229
18460		0.003229
18461		0.003229
18462		0.003229
18463		0.003229
18464		0.003228
18465		0.003228
18466		0.003228
18467		0.003228
18468		0.003228
18469		0.003228
18470		0.003228
18471		0.003228
18472		0.003228
18473		0.003227
18474		0.003227
18475		0.003227
18476		0.003227
18477		0.003227
18478		0.003227
18479		0.003227
18480		0.003227
18481		0.003227
18482		0.003226
18483		0.003226
18484		0.003226
18485		0.003226
18486		0.003226
18487		0.003226
18488		0.003226
18489		0.003226
18490		0.003226
18491		0.003226
18492		0.003225
18493		0.003225
18494		0.003225
18495		0.003225
18496		0.003225
18497		0.003225
18498		0.003225
18499		0.003225
18500		0.003225
18501		0.003224
18502		0.003224
18503		0.003224
18504		0.003224
18505		0.003224
18506		0.003224
18507		0.003224
18508		0.003224
18509		0.003224
18510		0.003223
18511		0.003223
18512		0.003223
18513		0.003223
18514		0.003223
18515		0.003223
18516		0.003223
18517		0.003223
18518		0.003223
18519		0.003222
18520		0.003222
18521		0.003222
18522		0.003222
18523		0.003222
18524		0.003222
18525		0.003222
18526		0.003222
18527		0.003222
18528		0.003222
18529		0.003221
18530		0.003221
18531		0.003221
18532		0.003221
18533		0.003221
18534		0.003221
18535		0.003221
18536		0.003221
18537		0.003221
18538		0.003220
18539		0.003220
18540		0.003220
18541		0.003220
18542		0.003220
18543		0.003220
18544		0.003220
18545		0.003220
18546		0.003220
18547		0.003219
18548		0.003219
18549		0.003219
18550		0.003219
18551		0.003219
18552		0.003219
18553		0.003219
18554		0.003219
18555		0.003219
18556		0.003218
18557		0.003218
18558		0.003218
18559		0.003218
18560		0.003218
18561		0.003218
18562		0.003218
18563		0.003218
18564		0.003218
18565		0.003218
18566		0.003217
18567		0.003217
18568		0.003217
18569		0.003217
18570		0.003217
18571		0.003217
18572		0.003217
18573		0.003217
18574		0.003217
18575		0.003216
18576		0.003216
18577		0.003216
18578		0.003216
18579		0.003216
18580		0.003216
18581		0.003216
18582		0.003216
18583		0.003216
18584		0.003215
18585		0.003215
18586		0.003215
18587		0.003215
18588		0.003215
18589		0.003215
18590		0.003215
18591		0.003215
18592		0.003215
18593		0.003215
18594		0.003214
18595		0.003214
18596		0.003214
18597		0.003214
18598		0.003214
18599		0.003214
18600		0.003214
18601		0.003214
18602		0.003214
18603		0.003213
18604		0.003213
18605		0.003213
18606		0.003213
18607		0.003213
18608		0.003213
18609		0.003213
18610		0.003213
18611		0.003213
18612		0.003212
18613		0.003212
18614		0.003212
18615		0.003212
18616		0.003212
18617		0.003212
18618		0.003212
18619		0.003212
18620		0.003212
18621		0.003212
18622		0.003211
18623		0.003211
18624		0.003211
18625		0.003211
18626		0.003211
18627		0.003211
18628		0.003211
18629		0.003211
18630		0.003211
18631		0.003210
18632		0.003210
18633		0.003210
18634		0.003210
18635		0.003210
18636		0.003210
18637		0.003210
18638		0.003210
18639		0.003210
18640		0.003210
18641		0.003209
18642		0.003209
18643		0.003209
18644		0.003209
18645		0.003209
18646		0.003209
18647		0.003209
18648		0.003209
18649		0.003209
18650		0.003208
18651		0.003208
18652		0.003208
18653		0.003208
18654		0.003208
18655		0.003208
18656		0.003208
18657		0.003208
18658		0.003208
18659		0.003207
18660		0.003207
18661		0.003207
18662		0.003207
18663		0.003207
18664		0.003207
18665		0.003207
18666		0.003207
18667		0.003207
18668		0.003207
18669		0.003206
18670		0.003206
18671		0.003206
18672		0.003206
18673		0.003206
18674		0.003206
18675		0.003206
18676		0.003206
18677		0.003206
18678		0.003205
18679		0.003205
18680		0.003205
18681		0.003205
18682		0.003205
18683		0.003205
18684		0.003205
18685		0.003205
18686		0.003205
18687		0.003205
18688		0.003204
18689		0.003204
18690		0.003204
18691		0.003204
18692		0.003204
18693		0.003204
18694		0.003204
18695		0.003204
18696		0.003204
18697		0.003203
18698		0.003203
18699		0.003203
18700		0.003203
18701		0.003203
18702		0.003203
18703		0.003203
18704		0.003203
18705		0.003203
18706		0.003203
18707		0.003202
18708		0.003202
18709		0.003202
18710		0.003202
18711		0.003202
18712		0.003202
18713		0.003202
18714		0.003202
18715		0.003202
18716		0.003201
18717		0.003201
18718		0.003201
18719		0.003201
18720		0.003201
18721		0.003201
18722		0.003201
18723		0.003201
18724		0.003201
18725		0.003201
18726		0.003200
18727		0.003200
18728		0.003200
18729		0.003200
18730		0.003200
18731		0.003200
18732		0.003200
18733		0.003200
18734		0.003200
18735		0.003199
18736		0.003199
18737		0.003199
18738		0.003199
18739		0.003199
18740		0.003199
18741		0.003199
18742		0.003199
18743		0.003199
18744		0.003199
18745		0.003198
18746		0.003198
18747		0.003198
18748		0.003198
18749		0.003198
18750		0.003198
18751		0.003198
18752		0.003198
18753		0.003198
18754		0.003197
18755		0.003197
18756		0.003197
18757		0.003197
18758		0.003197
18759		0.003197
18760		0.003197
18761		0.003197
18762		0.003197
18763		0.003197
18764		0.003196
18765		0.003196
18766		0.003196
18767		0.003196
18768		0.003196
18769		0.003196
18770		0.003196
18771		0.003196
18772		0.003196
18773		0.003195
18774		0.003195
18775		0.003195
18776		0.003195
18777		0.003195
18778		0.003195
18779		0.003195
18780		0.003195
18781		0.003195
18782		0.003195
18783		0.003194
18784		0.003194
18785		0.003194
18786		0.003194
18787		0.003194
18788		0.003194
18789		0.003194
18790		0.003194
18791		0.003194
18792		0.003193
18793		0.003193
18794		0.003193
18795		0.003193
18796		0.003193
18797		0.003193
18798		0.003193
18799		0.003193
18800		0.003193
18801		0.003193
18802		0.003192
18803		0.003192
18804		0.003192
18805		0.003192
18806		0.003192
18807		0.003192
18808		0.003192
18809		0.003192
18810		0.003192
18811		0.003192
18812		0.003191
